"actual","year","month","wday","day","longterm_actual","mid_actual","short_actual"
24918,2014,2,"Mo",10,19698.6682648402,3996.20673515982,1223.12499999998
25453,2014,2,"Mo",10,19698.6682648402,3996.20673515982,1758.12499999998
25549,2014,2,"Mo",10,19698.6682648402,3996.20673515982,1854.12499999998
25443,2014,2,"Mo",10,19698.6682648402,3996.20673515982,1748.12499999998
25368,2014,2,"Mo",10,19698.6682648402,3996.20673515982,1673.12499999998
25498,2014,2,"Mo",10,19698.6682648402,3996.20673515982,1803.12499999998
25540,2014,2,"Mo",10,19698.6682648402,3996.20673515982,1845.12499999998
25495,2014,2,"Mo",10,19698.6682648402,3996.20673515982,1800.12499999998
25723,2014,2,"Mo",10,19698.6682648402,3996.20673515982,2028.12499999998
26838,2014,2,"Mo",10,19698.6682648402,3996.20673515982,3143.12499999998
26575,2014,2,"Mo",10,19698.6682648402,3996.20673515982,2880.12499999998
26086,2014,2,"Mo",10,19698.6682648402,3996.20673515982,2391.12499999998
25454,2014,2,"Mo",10,19698.6682648402,3996.20673515982,1759.12499999998
24549,2014,2,"Mo",10,19698.6682648402,3996.20673515982,854.124999999982
22847,2014,2,"Mo",10,19698.6682648402,3996.20673515982,-847.875000000018
21463,2014,2,"Di",11,19698.6682648402,3811.54006849315,-2047.20833333335
20502,2014,2,"Di",11,19698.6682648402,3811.54006849315,-3008.20833333335
19977,2014,2,"Di",11,19698.6682648402,3811.54006849315,-3533.20833333335
19796,2014,2,"Di",11,19698.6682648402,3811.54006849315,-3714.20833333335
19779,2014,2,"Di",11,19698.6682648402,3811.54006849315,-3731.20833333335
20239,2014,2,"Di",11,19698.6682648402,3811.54006849315,-3271.20833333335
20892,2014,2,"Di",11,19698.6682648402,3811.54006849315,-2618.20833333335
22765,2014,2,"Di",11,19698.6682648402,3811.54006849315,-745.208333333348
23830,2014,2,"Di",11,19698.6682648402,3811.54006849315,319.791666666652
24813,2014,2,"Di",11,19698.6682648402,3811.54006849315,1302.79166666665
25104,2014,2,"Di",11,19698.6682648402,3811.54006849315,1593.79166666665
25203,2014,2,"Di",11,19698.6682648402,3811.54006849315,1692.79166666665
24917,2014,2,"Di",11,19698.6682648402,3811.54006849315,1406.79166666665
24762,2014,2,"Di",11,19698.6682648402,3811.54006849315,1251.79166666665
24723,2014,2,"Di",11,19698.6682648402,3811.54006849315,1212.79166666665
24717,2014,2,"Di",11,19698.6682648402,3811.54006849315,1206.79166666665
24822,2014,2,"Di",11,19698.6682648402,3811.54006849315,1311.79166666665
25364,2014,2,"Di",11,19698.6682648402,3811.54006849315,1853.79166666665
26510,2014,2,"Di",11,19698.6682648402,3811.54006849315,2999.79166666665
26296,2014,2,"Di",11,19698.6682648402,3811.54006849315,2785.79166666665
25760,2014,2,"Di",11,19698.6682648402,3811.54006849315,2249.79166666665
25193,2014,2,"Di",11,19698.6682648402,3811.54006849315,1682.79166666665
24185,2014,2,"Di",11,19698.6682648402,3811.54006849315,674.791666666652
22633,2014,2,"Di",11,19698.6682648402,3811.54006849315,-877.208333333348
21354,2014,2,"Mi",12,19698.6682648402,3489.41506849315,-1834.08333333335
20328,2014,2,"Mi",12,19698.6682648402,3489.41506849315,-2860.08333333335
19881,2014,2,"Mi",12,19698.6682648402,3489.41506849315,-3307.08333333335
19664,2014,2,"Mi",12,19698.6682648402,3489.41506849315,-3524.08333333335
19681,2014,2,"Mi",12,19698.6682648402,3489.41506849315,-3507.08333333335
20037,2014,2,"Mi",12,19698.6682648402,3489.41506849315,-3151.08333333335
20990,2014,2,"Mi",12,19698.6682648402,3489.41506849315,-2198.08333333335
22597,2014,2,"Mi",12,19698.6682648402,3489.41506849315,-591.083333333348
23565,2014,2,"Mi",12,19698.6682648402,3489.41506849315,376.916666666652
24446,2014,2,"Mi",12,19698.6682648402,3489.41506849315,1257.91666666665
24602,2014,2,"Mi",12,19698.6682648402,3489.41506849315,1413.91666666665
24731,2014,2,"Mi",12,19698.6682648402,3489.41506849315,1542.91666666665
24327,2014,2,"Mi",12,19698.6682648402,3489.41506849315,1138.91666666665
24274,2014,2,"Mi",12,19698.6682648402,3489.41506849315,1085.91666666665
24186,2014,2,"Mi",12,19698.6682648402,3489.41506849315,997.916666666652
24046,2014,2,"Mi",12,19698.6682648402,3489.41506849315,857.916666666652
24099,2014,2,"Mi",12,19698.6682648402,3489.41506849315,910.916666666652
24820,2014,2,"Mi",12,19698.6682648402,3489.41506849315,1631.91666666665
25942,2014,2,"Mi",12,19698.6682648402,3489.41506849315,2753.91666666665
26012,2014,2,"Mi",12,19698.6682648402,3489.41506849315,2823.91666666665
25418,2014,2,"Mi",12,19698.6682648402,3489.41506849315,2229.91666666665
25038,2014,2,"Mi",12,19698.6682648402,3489.41506849315,1849.91666666665
24123,2014,2,"Mi",12,19698.6682648402,3489.41506849315,934.916666666652
22353,2014,2,"Mi",12,19698.6682648402,3489.41506849315,-835.083333333348
21161,2014,2,"Do",13,19698.6682648402,3371.04006849315,-1908.70833333335
20179,2014,2,"Do",13,19698.6682648402,3371.04006849315,-2890.70833333335
19505,2014,2,"Do",13,19698.6682648402,3371.04006849315,-3564.70833333335
19466,2014,2,"Do",13,19698.6682648402,3371.04006849315,-3603.70833333335
19444,2014,2,"Do",13,19698.6682648402,3371.04006849315,-3625.70833333335
19653,2014,2,"Do",13,19698.6682648402,3371.04006849315,-3416.70833333335
20644,2014,2,"Do",13,19698.6682648402,3371.04006849315,-2425.70833333335
22164,2014,2,"Do",13,19698.6682648402,3371.04006849315,-905.708333333348
23263,2014,2,"Do",13,19698.6682648402,3371.04006849315,193.291666666652
24296,2014,2,"Do",13,19698.6682648402,3371.04006849315,1226.29166666665
24574,2014,2,"Do",13,19698.6682648402,3371.04006849315,1504.29166666665
24602,2014,2,"Do",13,19698.6682648402,3371.04006849315,1532.29166666665
24366,2014,2,"Do",13,19698.6682648402,3371.04006849315,1296.29166666665
24295,2014,2,"Do",13,19698.6682648402,3371.04006849315,1225.29166666665
24343,2014,2,"Do",13,19698.6682648402,3371.04006849315,1273.29166666665
24264,2014,2,"Do",13,19698.6682648402,3371.04006849315,1194.29166666665
24477,2014,2,"Do",13,19698.6682648402,3371.04006849315,1407.29166666665
24610,2014,2,"Do",13,19698.6682648402,3371.04006849315,1540.29166666665
26000,2014,2,"Do",13,19698.6682648402,3371.04006849315,2930.29166666665
25817,2014,2,"Do",13,19698.6682648402,3371.04006849315,2747.29166666665
25343,2014,2,"Do",13,19698.6682648402,3371.04006849315,2273.29166666665
24890,2014,2,"Do",13,19698.6682648402,3371.04006849315,1820.29166666665
24050,2014,2,"Do",13,19698.6682648402,3371.04006849315,980.291666666652
22267,2014,2,"Do",13,19698.6682648402,3371.04006849315,-802.708333333348
21176,2014,2,"Fr",14,19698.6682648402,3249.62340182648,-1772.29166666668
19991,2014,2,"Fr",14,19698.6682648402,3249.62340182648,-2957.29166666668
19383,2014,2,"Fr",14,19698.6682648402,3249.62340182648,-3565.29166666668
19181,2014,2,"Fr",14,19698.6682648402,3249.62340182648,-3767.29166666668
19265,2014,2,"Fr",14,19698.6682648402,3249.62340182648,-3683.29166666668
19657,2014,2,"Fr",14,19698.6682648402,3249.62340182648,-3291.29166666668
20491,2014,2,"Fr",14,19698.6682648402,3249.62340182648,-2457.29166666668
22152,2014,2,"Fr",14,19698.6682648402,3249.62340182648,-796.291666666678
23044,2014,2,"Fr",14,19698.6682648402,3249.62340182648,95.7083333333217
24041,2014,2,"Fr",14,19698.6682648402,3249.62340182648,1092.70833333332
24466,2014,2,"Fr",14,19698.6682648402,3249.62340182648,1517.70833333332
24495,2014,2,"Fr",14,19698.6682648402,3249.62340182648,1546.70833333332
24113,2014,2,"Fr",14,19698.6682648402,3249.62340182648,1164.70833333332
23983,2014,2,"Fr",14,19698.6682648402,3249.62340182648,1034.70833333332
24207,2014,2,"Fr",14,19698.6682648402,3249.62340182648,1258.70833333332
24052,2014,2,"Fr",14,19698.6682648402,3249.62340182648,1103.70833333332
24378,2014,2,"Fr",14,19698.6682648402,3249.62340182648,1429.70833333332
24761,2014,2,"Fr",14,19698.6682648402,3249.62340182648,1812.70833333332
26012,2014,2,"Fr",14,19698.6682648402,3249.62340182648,3063.70833333332
25846,2014,2,"Fr",14,19698.6682648402,3249.62340182648,2897.70833333332
25226,2014,2,"Fr",14,19698.6682648402,3249.62340182648,2277.70833333332
24521,2014,2,"Fr",14,19698.6682648402,3249.62340182648,1572.70833333332
23927,2014,2,"Fr",14,19698.6682648402,3249.62340182648,978.708333333322
22391,2014,2,"Fr",14,19698.6682648402,3249.62340182648,-557.291666666678
21194,2014,2,"Sa",15,19698.6682648402,2187.04006849315,-691.708333333348
20032,2014,2,"Sa",15,19698.6682648402,2187.04006849315,-1853.70833333335
19359,2014,2,"Sa",15,19698.6682648402,2187.04006849315,-2526.70833333335
19216,2014,2,"Sa",15,19698.6682648402,2187.04006849315,-2669.70833333335
19177,2014,2,"Sa",15,19698.6682648402,2187.04006849315,-2708.70833333335
19199,2014,2,"Sa",15,19698.6682648402,2187.04006849315,-2686.70833333335
19608,2014,2,"Sa",15,19698.6682648402,2187.04006849315,-2277.70833333335
19973,2014,2,"Sa",15,19698.6682648402,2187.04006849315,-1912.70833333335
20794,2014,2,"Sa",15,19698.6682648402,2187.04006849315,-1091.70833333335
22046,2014,2,"Sa",15,19698.6682648402,2187.04006849315,160.291666666652
22681,2014,2,"Sa",15,19698.6682648402,2187.04006849315,795.291666666652
22912,2014,2,"Sa",15,19698.6682648402,2187.04006849315,1026.29166666665
22844,2014,2,"Sa",15,19698.6682648402,2187.04006849315,958.291666666652
23003,2014,2,"Sa",15,19698.6682648402,2187.04006849315,1117.29166666665
22888,2014,2,"Sa",15,19698.6682648402,2187.04006849315,1002.29166666665
22746,2014,2,"Sa",15,19698.6682648402,2187.04006849315,860.291666666652
22809,2014,2,"Sa",15,19698.6682648402,2187.04006849315,923.291666666652
23219,2014,2,"Sa",15,19698.6682648402,2187.04006849315,1333.29166666665
24429,2014,2,"Sa",15,19698.6682648402,2187.04006849315,2543.29166666665
24515,2014,2,"Sa",15,19698.6682648402,2187.04006849315,2629.29166666665
23956,2014,2,"Sa",15,19698.6682648402,2187.04006849315,2070.29166666665
23730,2014,2,"Sa",15,19698.6682648402,2187.04006849315,1844.29166666665
23179,2014,2,"Sa",15,19698.6682648402,2187.04006849315,1293.29166666665
21748,2014,2,"Sa",15,19698.6682648402,2187.04006849315,-137.708333333348
20616,2014,2,"So",16,19698.6682648402,1996.66506849315,-1079.33333333335
19801,2014,2,"So",16,19698.6682648402,1996.66506849315,-1894.33333333335
19152,2014,2,"So",16,19698.6682648402,1996.66506849315,-2543.33333333335
18761,2014,2,"So",16,19698.6682648402,1996.66506849315,-2934.33333333335
18840,2014,2,"So",16,19698.6682648402,1996.66506849315,-2855.33333333335
18865,2014,2,"So",16,19698.6682648402,1996.66506849315,-2830.33333333335
19078,2014,2,"So",16,19698.6682648402,1996.66506849315,-2617.33333333335
19626,2014,2,"So",16,19698.6682648402,1996.66506849315,-2069.33333333335
20241,2014,2,"So",16,19698.6682648402,1996.66506849315,-1454.33333333335
21518,2014,2,"So",16,19698.6682648402,1996.66506849315,-177.333333333348
22305,2014,2,"So",16,19698.6682648402,1996.66506849315,609.666666666652
22545,2014,2,"So",16,19698.6682648402,1996.66506849315,849.666666666652
22644,2014,2,"So",16,19698.6682648402,1996.66506849315,948.666666666652
22592,2014,2,"So",16,19698.6682648402,1996.66506849315,896.666666666652
22437,2014,2,"So",16,19698.6682648402,1996.66506849315,741.666666666652
22624,2014,2,"So",16,19698.6682648402,1996.66506849315,928.666666666652
22843,2014,2,"So",16,19698.6682648402,1996.66506849315,1147.66666666665
23309,2014,2,"So",16,19698.6682648402,1996.66506849315,1613.66666666665
24725,2014,2,"So",16,19698.6682648402,1996.66506849315,3029.66666666665
24689,2014,2,"So",16,19698.6682648402,1996.66506849315,2993.66666666665
24405,2014,2,"So",16,19698.6682648402,1996.66506849315,2709.66666666665
24091,2014,2,"So",16,19698.6682648402,1996.66506849315,2395.66666666665
23346,2014,2,"So",16,19698.6682648402,1996.66506849315,1650.66666666665
21635,2014,2,"So",16,19698.6682648402,1996.66506849315,-60.3333333333485
20548,2014,2,"Mo",17,19698.6682648402,3266.24840182648,-2416.91666666668
19715,2014,2,"Mo",17,19698.6682648402,3266.24840182648,-3249.91666666668
18990,2014,2,"Mo",17,19698.6682648402,3266.24840182648,-3974.91666666668
18891,2014,2,"Mo",17,19698.6682648402,3266.24840182648,-4073.91666666668
18917,2014,2,"Mo",17,19698.6682648402,3266.24840182648,-4047.91666666668
19103,2014,2,"Mo",17,19698.6682648402,3266.24840182648,-3861.91666666668
20149,2014,2,"Mo",17,19698.6682648402,3266.24840182648,-2815.91666666668
22211,2014,2,"Mo",17,19698.6682648402,3266.24840182648,-753.916666666678
23308,2014,2,"Mo",17,19698.6682648402,3266.24840182648,343.083333333322
24448,2014,2,"Mo",17,19698.6682648402,3266.24840182648,1483.08333333332
24955,2014,2,"Mo",17,19698.6682648402,3266.24840182648,1990.08333333332
25044,2014,2,"Mo",17,19698.6682648402,3266.24840182648,2079.08333333332
24730,2014,2,"Mo",17,19698.6682648402,3266.24840182648,1765.08333333332
24437,2014,2,"Mo",17,19698.6682648402,3266.24840182648,1472.08333333332
24549,2014,2,"Mo",17,19698.6682648402,3266.24840182648,1584.08333333332
24439,2014,2,"Mo",17,19698.6682648402,3266.24840182648,1474.08333333332
24322,2014,2,"Mo",17,19698.6682648402,3266.24840182648,1357.08333333332
24340,2014,2,"Mo",17,19698.6682648402,3266.24840182648,1375.08333333332
25786,2014,2,"Mo",17,19698.6682648402,3266.24840182648,2821.08333333332
25906,2014,2,"Mo",17,19698.6682648402,3266.24840182648,2941.08333333332
25433,2014,2,"Mo",17,19698.6682648402,3266.24840182648,2468.08333333332
24691,2014,2,"Mo",17,19698.6682648402,3266.24840182648,1726.08333333332
23952,2014,2,"Mo",17,19698.6682648402,3266.24840182648,987.083333333322
22294,2014,2,"Mo",17,19698.6682648402,3266.24840182648,-670.916666666678
20930,2014,2,"Di",18,19698.6682648402,3077.99840182648,-1846.66666666668
19948,2014,2,"Di",18,19698.6682648402,3077.99840182648,-2828.66666666668
19310,2014,2,"Di",18,19698.6682648402,3077.99840182648,-3466.66666666668
19138,2014,2,"Di",18,19698.6682648402,3077.99840182648,-3638.66666666668
19142,2014,2,"Di",18,19698.6682648402,3077.99840182648,-3634.66666666668
19459,2014,2,"Di",18,19698.6682648402,3077.99840182648,-3317.66666666668
20478,2014,2,"Di",18,19698.6682648402,3077.99840182648,-2298.66666666668
22185,2014,2,"Di",18,19698.6682648402,3077.99840182648,-591.666666666678
23424,2014,2,"Di",18,19698.6682648402,3077.99840182648,647.333333333322
24229,2014,2,"Di",18,19698.6682648402,3077.99840182648,1452.33333333332
24471,2014,2,"Di",18,19698.6682648402,3077.99840182648,1694.33333333332
24323,2014,2,"Di",18,19698.6682648402,3077.99840182648,1546.33333333332
23958,2014,2,"Di",18,19698.6682648402,3077.99840182648,1181.33333333332
23753,2014,2,"Di",18,19698.6682648402,3077.99840182648,976.333333333322
23800,2014,2,"Di",18,19698.6682648402,3077.99840182648,1023.33333333332
23535,2014,2,"Di",18,19698.6682648402,3077.99840182648,758.333333333322
23569,2014,2,"Di",18,19698.6682648402,3077.99840182648,792.333333333322
23702,2014,2,"Di",18,19698.6682648402,3077.99840182648,925.333333333322
25501,2014,2,"Di",18,19698.6682648402,3077.99840182648,2724.33333333332
25717,2014,2,"Di",18,19698.6682648402,3077.99840182648,2940.33333333332
25171,2014,2,"Di",18,19698.6682648402,3077.99840182648,2394.33333333332
24667,2014,2,"Di",18,19698.6682648402,3077.99840182648,1890.33333333332
23826,2014,2,"Di",18,19698.6682648402,3077.99840182648,1049.33333333332
22404,2014,2,"Di",18,19698.6682648402,3077.99840182648,-372.666666666678
21064,2014,2,"Mi",19,19698.6682648402,3094.41506849315,-1729.08333333335
19916,2014,2,"Mi",19,19698.6682648402,3094.41506849315,-2877.08333333335
19351,2014,2,"Mi",19,19698.6682648402,3094.41506849315,-3442.08333333335
19294,2014,2,"Mi",19,19698.6682648402,3094.41506849315,-3499.08333333335
19418,2014,2,"Mi",19,19698.6682648402,3094.41506849315,-3375.08333333335
19532,2014,2,"Mi",19,19698.6682648402,3094.41506849315,-3261.08333333335
20488,2014,2,"Mi",19,19698.6682648402,3094.41506849315,-2305.08333333335
22200,2014,2,"Mi",19,19698.6682648402,3094.41506849315,-593.083333333348
23088,2014,2,"Mi",19,19698.6682648402,3094.41506849315,294.916666666652
23904,2014,2,"Mi",19,19698.6682648402,3094.41506849315,1110.91666666665
23987,2014,2,"Mi",19,19698.6682648402,3094.41506849315,1193.91666666665
24072,2014,2,"Mi",19,19698.6682648402,3094.41506849315,1278.91666666665
23844,2014,2,"Mi",19,19698.6682648402,3094.41506849315,1050.91666666665
23714,2014,2,"Mi",19,19698.6682648402,3094.41506849315,920.916666666652
23729,2014,2,"Mi",19,19698.6682648402,3094.41506849315,935.916666666652
23749,2014,2,"Mi",19,19698.6682648402,3094.41506849315,955.916666666652
24117,2014,2,"Mi",19,19698.6682648402,3094.41506849315,1323.91666666665
24444,2014,2,"Mi",19,19698.6682648402,3094.41506849315,1650.91666666665
25663,2014,2,"Mi",19,19698.6682648402,3094.41506849315,2869.91666666665
25574,2014,2,"Mi",19,19698.6682648402,3094.41506849315,2780.91666666665
25183,2014,2,"Mi",19,19698.6682648402,3094.41506849315,2389.91666666665
24777,2014,2,"Mi",19,19698.6682648402,3094.41506849315,1983.91666666665
23873,2014,2,"Mi",19,19698.6682648402,3094.41506849315,1079.91666666665
22053,2014,2,"Mi",19,19698.6682648402,3094.41506849315,-740.083333333348
20817,2014,2,"Do",20,19698.6682648402,2962.66506849315,-1844.33333333335
19719,2014,2,"Do",20,19698.6682648402,2962.66506849315,-2942.33333333335
19314,2014,2,"Do",20,19698.6682648402,2962.66506849315,-3347.33333333335
18997,2014,2,"Do",20,19698.6682648402,2962.66506849315,-3664.33333333335
19007,2014,2,"Do",20,19698.6682648402,2962.66506849315,-3654.33333333335
19506,2014,2,"Do",20,19698.6682648402,2962.66506849315,-3155.33333333335
20356,2014,2,"Do",20,19698.6682648402,2962.66506849315,-2305.33333333335
21984,2014,2,"Do",20,19698.6682648402,2962.66506849315,-677.333333333348
22867,2014,2,"Do",20,19698.6682648402,2962.66506849315,205.666666666652
23915,2014,2,"Do",20,19698.6682648402,2962.66506849315,1253.66666666665
24299,2014,2,"Do",20,19698.6682648402,2962.66506849315,1637.66666666665
24298,2014,2,"Do",20,19698.6682648402,2962.66506849315,1636.66666666665
24261,2014,2,"Do",20,19698.6682648402,2962.66506849315,1599.66666666665
24188,2014,2,"Do",20,19698.6682648402,2962.66506849315,1526.66666666665
24081,2014,2,"Do",20,19698.6682648402,2962.66506849315,1419.66666666665
23782,2014,2,"Do",20,19698.6682648402,2962.66506849315,1120.66666666665
23757,2014,2,"Do",20,19698.6682648402,2962.66506849315,1095.66666666665
23764,2014,2,"Do",20,19698.6682648402,2962.66506849315,1102.66666666665
25070,2014,2,"Do",20,19698.6682648402,2962.66506849315,2408.66666666665
25343,2014,2,"Do",20,19698.6682648402,2962.66506849315,2681.66666666665
24734,2014,2,"Do",20,19698.6682648402,2962.66506849315,2072.66666666665
24302,2014,2,"Do",20,19698.6682648402,2962.66506849315,1640.66666666665
23502,2014,2,"Do",20,19698.6682648402,2962.66506849315,840.666666666652
22009,2014,2,"Do",20,19698.6682648402,2962.66506849315,-652.333333333348
20877,2014,2,"Fr",21,19698.6682648402,2493.95673515982,-1315.62500000002
19553,2014,2,"Fr",21,19698.6682648402,2493.95673515982,-2639.62500000002
19148,2014,2,"Fr",21,19698.6682648402,2493.95673515982,-3044.62500000002
18784,2014,2,"Fr",21,19698.6682648402,2493.95673515982,-3408.62500000002
18792,2014,2,"Fr",21,19698.6682648402,2493.95673515982,-3400.62500000002
19219,2014,2,"Fr",21,19698.6682648402,2493.95673515982,-2973.62500000002
20125,2014,2,"Fr",21,19698.6682648402,2493.95673515982,-2067.62500000002
21794,2014,2,"Fr",21,19698.6682648402,2493.95673515982,-398.625000000018
22474,2014,2,"Fr",21,19698.6682648402,2493.95673515982,281.374999999982
